01a08025817c745e89494fa31a322653	ARDENE_slide_01_cover_1080x1920.png	slide-01.png
01a08025ce3d73e1b3af1ce9c56cdef9	ARDENE_slide_02_brand_intro_1080x1920.png	slide-02.png
